Identificador,Tipo de subasta,Cuenta expediente,Fecha de inicio,Fecha de conclusión,Cantidad reclamada,Lotes,Anuncio BOE,Valor subasta,Tasación,Puja mínima,Tramos entre pujas,Importe del depósito,Descripción,Dirección,Código Postal,Localidad,Provincia,Vivienda habitual,Situación posesoria,Visitable,Inscripción registral,Referencia catastral,Cargas,Dirección Mapa
SUB-JA-2023-214687,JUDICIAL EN VÍA DE APREMIO,0841 0000 06 0849 20,2023-08-11,2023-08-31,319294.92,0,BOE-B-2023-23443,525000.0,0.0,0.0,10500.0,26250.0,"URBANA. VIVIENDA UNIFAMILIAR AISLADA sita en término de
          Vallirana, Urbanización La Pinatella, con frente a la calle Llebeig, número veinte, parcela mil treinta y seis. Consta de PLANTA BAJA de superficie ochenta y cinco metros sesenta y ocho decímetros cuadrados, porche de superficie al cincuenta por ciento diecinueve metros cuarenta y dos decímetros cuadrados, y garaje de cuarenta y un metros sesenta y cuatro decímetros cuadrados, y PLANTA PRIMERA de superficie
          setenta metros cuarenta y dos decímetros cuadrados. Tiene las dependencias necesarias para habitar. Y la superficie total construida es de doscientos diecisiete metros dieciséis decímetros cuadrados. La superficie de parcela ocupada es de ciento veintisiete metros treinta y dos decímetros cuadrados sobre parte de un solar de superficie ochocientos setenta y cuatro metros cuadrados, iguales a veintitrés mil ciento
          treinta y tres palmos cuadrados. LINDA: frente, Oeste, calle, hoy Llebeig número veinte, Urbanización La Pinatella; derecha entrando, Sur, parcela mil treinta y cinco; izquierda, Norte, parcela mil treinta y siete; y fondo, Este, parcela número mil cuarenta y tres.","CALLE LLEBEIG, 20",8759,VALLIRANA,BARCELONA,Sí,No consta,No consta,"Inscripción registral: Finca número 6.299 inscrita en el Registro de la Propiedad número 2 de Sant Vicenç dels Horts, al tomo 2139, libro 102, folio 26, inscripción 6ª.",8612711DF088150001KZ,No consta,"CALLE LLEBEIG, 20"
SUB-JA-2023-215216,JUDICIAL EN VÍA DE APREMIO,0536 0000 05 0599 17,2023-08-11,2023-08-31,170922.95,0,BOE-B-2023-23429,175873.08,175873.08,0.0,0.0,8793.65,"URBANA: Número tres.- Bajo tienda tercera, situada en la planta entresuelo, nivel calle Teide; de la casa señalada con el número veintiocho de la calle Teide de esta ciudad,
          de una superficie de cuarenta metros, setenta decímetros cuadrados; linda por su frente entrando, con la calle Trabau; a la derecha, con tienda segunda; por el fondo, con patio de luces y a la izquierda, con casa número cuarenta y cinco de la calle Trabau. Por arriba, con primero primera y por abajo con el suelo. Su cuota es de tres enteros ochenta y cinco centésimas por ciento","CALLE TEIDE NÚM. 28, BAJOS TIENDA 3ª",8031,BARCELONA,BARCELONA,No consta,No consta,No,"finca número 18.201 al folio 212, del tomo 2,267 libro 223 de la Sección 1º A del Registro de la Propiedad número 13 de Barcelona",0672101df3807b0004jf,Según consta certificación,CALLE TEIDE NÚM. 28
SUB-JA-2023-216273,JUDICIAL EN VÍA DE APREMIO,0539 0000 06 0258 19,2023-08-11,2023-08-31,103886.91,0,BOE-B-2023-23430,211772.62,0.0,0.0,0.0,10588.63,ya descrito en Lote 1,"CALLE ARTESANÍA, 158, ENTRESUELO 2ª",8042,BARCELONA,BARCELONA,Sí,No consta,No consta,"Finca nº 38.508 inscrita en el RP nº 13 de Barcelona, al folio 207, tomo 2.848, libro 804 de la Sección 1ª A.",0989817DF3808H0004QH,mirar certificación de cargas que figura anexa a edicto,"CALLE ARTESANÍA, 158"
SUB-JA-2023-216943,JUDICIAL EN VÍA DE APREMIO,1268 0000 06 0054 15,2023-08-11,2023-08-31,428362.59,0,BOE-B-2023-23439,493432.46,493432.46,0.0,9868.64,24671.62,"finca registral 15352 del Registro de la Propiedad de Palma de
          Mallorca, nº 5, al Tomo 6129, Libro 652 de Marratxí, Folio 115”",CALLE CARBONELL 5 BAJOS,7141,MARRATXI,ILLES BALEARS,No consta,No consta,No consta,No consta,No consta,No consta,CALLE CARBONELL 5
SUB-JA-2022-191125,JUDICIAL EN VÍA DE APREMIO,1474 0000 06 0686 17,2023-08-11,2023-08-31,36056.15,0,BOE-B-2023-23438,177922.5,0.0,0.0,3558.45,8896.12,"CASA SITUADA EN CALLE CANALEJAS, HOY CALLE LA FUENTE, NÚMERO 14 DE ADAMUZ (CÓRDOBA)",CALLE LA FUENTE 14,14430,ADAMUZ,CÓRDOBA,No consta,No consta,No consta,No consta,No consta,No consta,CALLE LA FUENTE 14
SUB-JA-2023-214686,JUDICIAL EN VÍA DE APREMIO,4146 0000 05 0169 21,2023-08-11,2023-08-31,262678.4,0,BOE-B-2023-23436,260347.08,260347.08,0.0,5206.94,13017.35,"vivienda en calle Cortada nº5, 4-2 de Hospitalet de Llobregat finca registral nº 2/3801, inscrita al Tomo 1407, Libro 288,
          Folio 194 en el Registro de la Propiedad nº 1 de LH NO CONSTA SITUACION POSESORIA DISTINTA DE LA PARTE EJECUTADA",CALLE CORTADA NÚMERO 5 PISO CUARTO PUERTA SEGUNDA,8905,HOSPITALET DE LLOBREGAT,BARCELONA,Sí,No consta,No consta,"Finca registral nº 2/3801, inscrita en el Tomo 1407, libro 288, folio 195, en el Registro de la Propiedad nº 1 de Hospitalet de Llobregat",6103905DF2860C0012FD,No consta,CALLE CORTADA NÚMERO 5
SUB-JA-2023-215512,JUDICIAL EN VÍA DE APREMIO,0755 0000 06 1147 19,2023-08-11,2023-08-31,196115.34,0,BOE-B-2023-23437,244500.0,0.0,0.0,4890.0,12225.0,"Finca integrada por el Piso tercero, Puerta segunda sito en la tercera planta alta de la casa num. 20 de la calle el·lipse de L'Hospitalet de Llobregat, se compone de comedor, cocina, sanitario y tres dormitorios, ocupa en junto la superfície de cincuenta y tres mestros cuadrados","CALLE EL.LIPSE Nº 20, 2º 3º",8905,L'HOSPITALET DE LLOBREGAT,BARCELONA,Sí,No consta,No consta,No consta,5406515DF2850E0003PZ.,segon certificación de cargas,CALLE EL.LIPSE Nº 20
SUB-JA-2023-215112,JUDICIAL EN VÍA DE APREMIO,0829 0000 05 0622 20,2023-08-11,2023-08-31,205307.66,0,BOE-B-2023-23442,218460.0,0.0,0.0,4000.0,10923.0,"Vivienda en grup Ciutat Cooperativa de Sant boi de Llobregat. Departamento núm. 107, planta octava, puerta tercera, de la
          escalera núm. 34, del Bloque VII, de la Ciudad Cooperativa de Sant Boi, antes Santa
          Coloma.","CALLE CIUTAT COOPERATIVA, 107 8º 3ª",8830,SANT BOI DE LLOBREGAT,BARCELONA,No,No consta,No consta,"Finca 2997 inscrita en el folio 77, del tomo 970, libro 51 de
          Santa Coloma de Cervelló.",9294909DF1799A0115HA,No consta,"CALLE CIUTAT COOPERATIVA, 107"
SUB-JA-2023-215859,JUDICIAL EN VÍA DE APREMIO,0528 0000 06 1252 20,2023-08-11,2023-08-31,116737.48,0,BOE-B-2023-23426,226500.0,0.0,0.0,4530.0,11325.0,"Núm 8, piso entresuelo, puerta tercera, de la casa nº 16, de la calle Chile, con fachada también en calle Santiago, formando esquina, en la ciudad de Badalona; consta de cuatro dormitorios, comedor, cocina, cuarto de baño, y recibidor. Ocupa una superfície útil de setenta y siete metros cuadrados.","CALLE CHILE 16, ENTRESUELO 3",8918,BADALONA,BARCELONA,Sí,No consta,No consta,No consta,4972530DF3847D0008GY,No consta,CALLE CHILE 16
SUB-JA-2023-213768,JUDICIAL EN VÍA DE APREMIO,0614 0000 05 3199 19,2023-08-11,2023-08-31,346217.47,0,BOE-B-2023-23432,319295.0,0.0,0.0,6385.9,15964.75,"Entidad número ONCE.- Vivienda en piso entresuelo puerta
          tercera de la escalera A, de la casa sita en esta ciudad, con frente a Calle Font Florida números setenta y ocho y ochenta, su fachada principal, y a la Calle de Mandonio donde corresponde el número diez, formando esquina en ambos. Consta de recibidor, comedor-estar, tres dormitorios, cocina año, paso, lavadero y terraza. Tiene superfície construcción incluidos servicios comunes de setenta y cuatro metros y 97 decímetroscuadrados.","CALLE FONT FLORIDA 78-80, ENTR 3ª",8004,BARCELONA,BARCELONA,Sí,No consta,No consta,No consta,No consta,No consta,CALLE FONT FLORIDA 78
SUB-JA-2023-217171,JUDICIAL EN VÍA DE APREMIO,3809 0000 06 0269 21,2023-08-11,2023-08-31,62367.36,0,BOE-B-2023-23444,144524.45,0.0,0.0,2890.48,7226.22,"URBANA: QUINCE.-Local de vivienda tipo “A” en la planta quinta ocuarta sobre
          la baja, del ""EDIFICIO NIVARIA"", sito en la Avenida deVenezuela esquina a la
          calle Nivaria, en esta Capital.
          -
          Está situada a
          la derecha del edificio, mirando a
          éste desde la Avenida de Venezuela.
          Mide SETENTA Y TRES METROS Y
          VEINTICUATRO DECIMETROS CUADRADOS y linda:
          Norte, por donde tiene su
          frente, con vuelo de la Avenida de Venezuela,
          y en parte, con vuelo del patio
          central de luces del edificio; Sur, en
          parte, dicho vuelo del patio central de luces,
          en parte, con la finca
          número dieciocho y en una pequeña parte, con la número
          dieciséis; Este,
          con la finca número dieciséis, el vuelo del patio central de luces,
          caja de escalera y meseta por donde tiene su acceso; y Oeste, propiedad
          de Don
          Antonio González Barrios. Esta finca tiene su entrada desde la
          calle Nivaria, a través del zaguán y escalera con portal en dicha
          calle. Tiene como anexo un cuarto lavadero ubicado en la azotea del
          edificio que mide dos metros cuadrados y linda:
          Norte, Oeste y Sur, condicha azotea; y Este, con lavadero de la finca
          dieciocho. Cuota de
          participación CUATRO COMA SESENTA POR CIENTO","EDIFICIO NIVARIA"", SITO EN LA AVENIDA DEVENEZUELA ESQUINA A LA CALLE NIVARIA, EN ESTA CAPITAL",38009,SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,No,"No consta (PLENO DOMINIO DEL DEMANDADO, PERSONA FISICA)",No consta,"Inscrita en el Registro de la Propiedad número UNOde los de Santa Cruz de
          Tenerifeal Tomo 1.502, Libro 160Folio 187, Finca nº 9.018 por traslado de la
          finca del archivo común de Santa Cruz de Tenerife:2/26.860, Inscripción 1ª
          Se hace constar que la hipoteca que se ejecuta es la que causó la inscripción
          4ª modificada por la 5ª y la 6ª. Registro de la Propiedad nº 1 de Santa Cruz
          de Tenerife .",No consta,CONSTA ACREDORA POSTERIORES AEAT,"EDIFICIO NIVARIA"", SITO EN LA AVENIDA DEVENEZUELA ESQUINA A LA CALLE NIVARIA, EN ESTA CAPITAL"
SUB-JA-2023-213396,JUDICIAL EN VÍA DE APREMIO,0689 0000 05 1208 18,2023-08-11,2023-08-31,64349.75,0,BOE-B-2023-23431,79605.0,0.0,0.0,1592.1,3980.25,"URBANA. FINCA 17080, INSCRITA RP 13 BCN, TOMO 2557, LIBRO 513, FOLIO 168, ISCRIPCION 6ª.","CALLE RASOS DE PEGUERA, 26",8033,BARCELONA,BARCELONA,No consta,No consta,No consta,"FINCA 17080 RP 13 BCN, TOMO 2557, LIBRO 513, FOLIO 168, INSCRIPCIÓN 6ª.",No consta,No consta,"CALLE RASOS DE PEGUERA, 26"
SUB-JA-2023-210633,JUDICIAL EN VÍA DE APREMIO,0948 0000 05 1272 21,2023-08-11,2023-08-31,246786.61,0,BOE-B-2023-23427,285092.0,0.0,0.0,5701.84,14254.6,ver edicto subasta,CALLE TELEGRAF 89 1º 1ª,8041,BARCELONA,BARCELONA,Sí,No consta,No consta,No consta,No consta,No consta,CALLE TELEGRAF 89
SUB-JA-2023-214554,JUDICIAL EN VÍA DE APREMIO,1803 0000 04 0368 20,2023-08-11,2023-08-31,101473.23,0,BOE-B-2023-23435,328500.0,0.0,0.0,6570.0,16425.0,"URBANA: PARCELA 107, que forma parte del Proyecto de Compensación de la
          1ª fase o etapa de la Urbanización ""ERAS DE SAN SEBASTIAN"" del Sector 3, zona
          1 del término municipal de Torrejón del Rey. Situada en la calle La Coruña.
          Tiene una superficie aproximada de QUINIENTOS DIEZ METROS CUADRADOS. Linda: al
          Norte, en línea de 30,00 metros, con parcela número 108 de esta fase; al Este,
          en línea de longitud 17,00 metros, con la parcela número 122 de esta fase;
          Sur, en línea recta de 30,00 metros con la parcela número 106; y Oeste, en
          línea recta de 17,00 metros con la calle La Coruña por donde tiene su entrada.","CALLE LA CORUÑA, Nº 107, URBANIZACIÓN ERAS DE SAN SEBASTIÁN",19174,TORREJÓN DEL REY,GUADALAJARA,Sí,No consta (Hipoteca),No,Inscripción 6ª,No consta,No consta,"CALLE LA CORUÑA, Nº 107"
SUB-JA-2023-210932,JUDICIAL EN VÍA DE APREMIO,3577 0000 06 1167 21,2023-08-11,2023-08-31,81602.76,0,BOE-B-2023-23440,92405.61,0.0,0.0,1848.11,4620.28,"FINCA URBANA -  VIVIENDA: URBANA: VIVIENDA UNIFAMILIAR ADOSADA, desarrollada en planta baja, planta primera y planta torreón, sobre un solar de setenta y ocho metros, noventa decímetros cuadrados, señalado con el número uno, sita en el pago de las Lomas, término de Roquetas de Mar. Con una superficie construida de ciento veintiocho metros, con diecinueve decímetros cuadrados y útil de ciento ocho metros, veintitrés decímetros cuadrados; de lo que corresponden a la planta baja, construidos cincuenta y nueve metros, treinta y siete decímetros cuadrados, y útiles cincuenta metros, un decímetro cuadrado; a la planta primera, construidos sesenta metros, cuarenta y un decímetros cuadrados, y útiles cincuenta y un metros, ochenta y seis decímetros cuadrados; y a la planta torreón, construidos ocho metros, cuarenta y un decímetros cuadrados, y útiles seis metros, treinta y seis decímetros cuadrados. Se compone: en planta baja, consta de vestíbulo, estar comedor, paso, aseo, cocina, despensa y garaje. En planta primera, cuatro dormitorios, baño, escalera de acceso y paso. En planta torreón, escalera de acceso y paso. Linda: Norte, parcela número 2 de igual procedencia; Sur, calle Juan Belmonte; Este, parcela número 8 de igual procedencia; y Oeste, calle Diego Puerta. Por nota al margen de la inscripción la se han adquirido 11,24 uu.aa. Referencia catastral: 1482705WF3618S0001MU. Estado de Coordinación con Catastro: No coordinado con catastro.",CALLE DIEGO PUERTA 21,4741,"CORTIJOS DE MARÍN, ROQUETAS DE MAR",ALMERÍA,Sí,No consta,No consta,"FINCA REGISTRAL: Finca inscrita en el Registro de la Propiedad Número Uno de Roquetas de Mar, Finca número 31.767, IDUFIR 04014000210129, tomo 1.968, Libro 415, folio 2.",1482705WF3618S0001MU,No consta,CALLE DIEGO PUERTA 21
SUB-RC-2023-4300100123006,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,10194.66,0,BOE-B-2023-23420,74427.03,74427.03,0.0,1000.0,3721.35,"URBANA. Porción de terreno procedente de la casa de campo conocida por Can Xondas, en término municipal de Cunit. Tiene una superficie de OCHOCIENTOS CUARENTA Y OCHO METROS CUADRADOS. Linda: frente, con calle de su situación, hoy calle Orquídea, 32; derecha entrando Orquídea, 30; izquierda entrando Orquídea, 34; y fondo límite urbanización.","CALLE ORQUIDEA, 32",43881,CUNIT,TARRAGONA,No,No consta,Sí,"Registro de la propiedad: CUNIT, Tomo: 806, Libro: 367, Folio: 158, Finca: 17014",4940642CF8653N0001QH,SIN CARGAS PREFERENTES,"CALLE ORQUIDEA, 32"
SUB-RC-2023-4300100123005,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,7869.39,0,BOE-B-2023-23419,53817.68,92537.19,0.0,1000.0,2690.88,"MITAD INDIVISA. URBANA.- VIVIENDA UNIFAMILIAR aislada sita en la parcela número 3, de la Urbanización Picarany, término de Almoster. Tiene una superficie construida de ciento dieciocho metros cuarenta y dos decímetros cuadrados, y útil de ochenta y siete metros cuarenta y cinco decímetros cuadrados. Se compone de una sola planta. El solar donde está enclavada tiene una superficie de mil cincuenta y un metros dieciocho decímetros cuadrados.","CALLE PRADES, 5 PARCELA 3 MANZANA B URB PICARANY",43393,ALMOSTER,TARRAGONA,No,No consta,No,"Registre de la propietat: REUS-2, Volum: 805, Llibre: 31, Foli: 43, Finca: 908",0524903CF4602S0001XI,"Hipoteca a favor de CaixaBank, 3 embargos a favor Ayuntamiento Almoster y otro a favor EUC Picarany","CALLE PRADES, 5"
SUB-RC-2023-4300100123004,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,3846.98,0,BOE-B-2023-23418,56211.77,69608.72,0.0,1000.0,2810.59,"URBANA. PORCION DE TERRENO situada en el término de Almoster, parcela 14 de la manzana E, de la Urbanización el Picarany, de superficie mil treinta y tres metros con cuarenta y nueve decímentros cuadrados.","CALLE MONT-RAL, S/N PARCELA 14 MANZANA E URB PICARANY",43393,ALMOSTER,TARRAGONA,No,No consta,Sí,"Registro de la propiedad: REUS-2, Tomo: 429, Libro: 23, Folio: 65, Finca: 987",0426615CF4602N0001JM,"Embargo a favor del Ayuntamiento de Almoster, letra A de 20/02/2022, por importe de 13.396,95€","CALLE MONT-RAL, S/N PARCELA 14"
SUB-RC-2023-4300100123003,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,4438.95,0,BOE-B-2023-23417,164908.27,173045.52,0.0,2000.0,8245.41,"URBANA.- PORCIÓN DE TERRENO, situado en término de Almoster, partida Picarany, integrado por la parcela número veinticinco, de la isla ""J"" del ámbito de la Urbanización Picarany. MEDIDA: MIL DOSCIENTOS TREINTA Y CINCO METROS CINCUENTA DECÍMETROS CUADRADOS, equivalentes a 32.493'65 palmos cuadrados.","CALLE VILAPLANA, 5-PARC J25 11",43393,ALMOSTER,TARRAGONA,No,No consta,No,"Registro de la Propiedad de Reus-2, Volumen 1213, Libro 41, Folio 225, Finca 1241",0131427CF3693S0001OE,"Embargo a favor del Ayuntamiento de Almoster, letra H de 31/12/2019, por 8.137,25€","CALLE VILAPLANA, 5"
SUB-RC-2023-4300100123002,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,22739.37,0,BOE-B-2023-23416,35331.88,35331.88,0.0,500.0,1766.59,"URBANA. PORCIÓN DE TERRENO situada en el término de la Bisbal del Penedès, urbanización La Miralba, calle Magnòlia, número treinta y cinco, correspondiendo a la parcela ciento dieciocho, del polígono DOS, de superficie quinientos ochenta y cuatro metros cuadrados. Confronta en el Norte, calle de la urbanización, Sur, parcela ciento diecinueve; Este, parcela ciento veinte; y Oeste, parcela ciento diecisiete.","CALLE MAGNOLIA, 41 URB ""LA MIRALBA""",43717,LA BISBAL DEL PENEDÈS,TARRAGONA,No,No consta,Sí,"Registro de la Propiedad Vendrell-1, Volumen 803, Libro 96, Folio 121, Finca 1884",3390201CF7639S0001EF,Sin cargas preferentes,"CALLE MAGNOLIA, 41"
SUB-RC-2023-4300100123001,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-10,2023-08-30,39221.54,0,BOE-B-2023-23415,167997.68,235491.35,0.0,2000.0,8399.88,"URBANA.- Porción de terreno procedente de la casa de campo conocida por Can Xondas, en término municipal de Cunit. Tiene una superficie de OCHOCIENTOS METROS CUADRADOS.","CALLE TULIPA, 167",43881,CUNIT,TARRAGONA,No,No consta,Sí,"Registro de la Propiedad de Cunit, Volumen 806, Libro 367, Folio 170, Finca 17022",4742701CF8644S0001MF,"Embargo a favor Ayuntamiento de Cunit, letra A por un total a fecha 24/10/2022 de 67.439,67€","CALLE TULIPA, 167"
SUB-JA-2023-217187,JUDICIAL EN VÍA DE APREMIO,0186 0000 06 1378 20,2023-08-10,2023-08-30,95209.41,0,BOE-B-2023-23356,164200.0,0.0,0.0,3284.0,8210.0,"Finca de Formentera del Segura Nº 6586, Código registral 03057001053631.
          Urbana, nº 118. En un eficio sito en Formentera del Segura, con fachada en la avenida de la
          Comunidad Valenciana y a las calles Cartagena, Madrid y Avenida Reina Sofia. Vivienda en
          planta 2º, señalada comercialmente con el nº 83, teniendo su entrada por el bloque 4.","CALLE VILLA DE MADRID, 4. PLANTA: 2º. PUERTA: D. 03179 FORMENTERA DEL SEGURA, ALICANTE.",3179,FORMENTERA DEL SEGURA,ALICANTE/ALACANT,No consta,No consta,No consta,No consta,No consta,No consta,"CALLE VILLA DE MADRID, 4"
SUB-JA-2023-216394,JUDICIAL EN VÍA DE APREMIO,2925 0000 06 0893 16,2023-08-10,2023-08-30,92808.82,0,BOE-B-2023-23351,197900.0,0.0,0.0,3958.0,9895.0,"urbana.-FINCA NUMERO TRECE.- VIVIENDA PRIMERO
          DERECHA, del portal dos, del edificio denominado EDIFICIO ALEGRIA, sito en ésta villa
          de Fuengirola, en la Avenida de Mijas, sin número de gobierno, hoy nº 16, según IBI.
          Tiene una superficie construida de ciento dos metros, sesenta y ocho decímetros
          cuadrados, incluida terrazas. Se compone de vestíbulo, estar-comedor, tres dormitorios,
          cuarto de baño, cocina, lavadero y terrazas, Linda: frente, caja de escaleras y la vivienda
          primero izquierda de éste mismo portal; derecha entrando, zanja maestra que sirve de
          desagüe a varios terrenos; izquierda, la Avenida de Mijas, y fondo, la vivienda primero
          izquierda del portal número tres. Cuotas de copropiedad en los elementos comunes y en
          beneficios y cargas: 3,391 por ciento.","AVENIDA DE MIJAS Nº 16, ESCALERA 2, PLANTA 1, LETRA B",29640,FUENGIROLA,MÁLAGA,No consta,No consta,No consta,"Finca Registral 251/B con Código Registral Único 29038000001883, consta inscrita
          en el Registro de la Propiedad número 1 de Fuengirola, según inscripción 6ª de dicha
          registral, obrante al folio 163 del Libro 1002 de Fuengirola, Tomo 1632",No consta,No consta,AVENIDA DE MIJAS Nº 16
SUB-JA-2023-212749,JUDICIAL EN VÍA DE APREMIO,4972 0000 06 0092 16,2023-08-10,2023-08-30,109016.15,0,BOE-B-2023-23347,130000.0,0.0,0.0,2600.0,6500.0,VER EDICTO,"CALLE URANO 22, LETRA A",11130,CHICLANA DE LA FRONTERA,CÁDIZ,Sí,No consta,No consta,No consta,No consta,No consta,CALLE URANO 22
SUB-JA-2023-212748,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0009 16,2023-08-10,2023-08-30,210018.27,0,BOE-B-2023-23355,230000.0,0.0,0.0,4600.0,11500.0,FINCA 10.371 REGISTRO DE LA PROPIEDAD Nº 15 DE MADRID,"PLAZA VIRGEN DE LOS LLANOS Nº 3, 3º B",28044,MADRID,MADRID,No,No consta,No consta,No consta,No consta,No consta,PLAZA VIRGEN DE LOS LLANOS Nº 3
SUB-JA-2023-211142,JUDICIAL EN VÍA DE APREMIO,0541 0000 05 8223 16,2023-08-10,2023-08-30,1697.51,0,BOE-B-2023-23344,230400.0,0.0,0.0,0.0,11520.0,"URBANA.- PISO ÁTICO PUERTA SEGUNDA, que forma parte de la casa números 64 al 68 en la calle de Villar, de esta ciudad. Consta de recibidor, comedor-estar, tres dormitorios, cocina, aseo y lavadero; tiene una SUPERFICIE ÚTIL de sesenta y nueve metros noventa y ocho decímetros cuadrados. LINDA: por el frente, a la calle de Villar; por la derecha entrando, con el ático 3ª; y por la izquierda con la casa número 40 y 42 de la calle del Renacimiento; por el fondo con el ático 1ª y la escalera; por arriba con el sobreático; por abajo, con el piso cuarto segunda","CALLE VILLAR 64-68, ÁTICO 2ª",8041,BARCELONA,BARCELONA,No consta,No consta (Auto de ejecución de 07/10/2016 ampliado por Auto de fecha 18/07/2017),No,"Consta inscrita en el Registro de la Propiedad n.º 5 de Barcelona, al tomo 2995, libro 2652, folio 223, finca registral 20342.",1356734DF3815E0017QZ,VER CERTIFICACIÓN DE CARGAS,CALLE VILLAR 64
SUB-JA-2023-209018,JUDICIAL EN VÍA DE APREMIO,5346 0000 06 1499 21,2023-08-10,2023-08-30,102486.3,0,BOE-B-2023-23350,126000.0,0.0,0.0,2520.0,6300.0,"Finca registral: Nº 45.874 
          	Descripción: Descripción: Rustica: Sita en El Salvador, Elche (Alicante).- Parcela de tierra salobre de superficie veinte áreas, dieciséis centiáreas, equivalentes a dos tahullas y treinta brazas, situadas en el partido de Daimes del término Municipal de Elche, en cuya cabida se incluye la de una vivienda unifalimiar de solo planta baja, señalda con el número 3013 de dicho partido, y que mide una superficie construida de ochenta y seis metros cuadrados.","POLIGONO 56, PARCELA 236",3293,ELCHE,ALICANTE/ALACANT,No consta,No consta,No consta,No consta,No consta,No consta,POLIGONO 56
SUB-JA-2022-205470,JUDICIAL EN VÍA DE APREMIO,3260 0000 06 0994 13,2023-08-10,2023-08-30,151480.24,0,BOE-B-2023-23352,161414.51,0.0,0.0,3228.29,8070.72,"venta en publica subasta  vivienda bajo K, puerta 4 de Yuncler e inscrita en el registro de la Propiedad
          nº 1 de Illescas al tomo 2123, libro 93, folio 98, finca 7726",AVENIDA DE LA CONSTITUCION Nº43 BAJO,45529,YUNCLER,TOLEDO,Sí,No consta,No,No consta,3534006VK233350043WK,No consta,AVENIDA DE LA CONSTITUCION Nº43
SUB-JA-2022-205247,JUDICIAL EN VÍA DE APREMIO,0855 0000 06 0050 18,2023-08-10,2023-08-30,48186.6,0,BOE-B-2023-23346,150000.0,150000.0,0.0,3000.0,7500.0,"Consta en las actuaciones que el inmueble hipotecado es la vivienda habitual de la parte  ejecutada, salvo prueba en contrario",CALLE REAL 6,9140,QUINTANAORTUÑO,BURGOS,Sí,No consta,No,No consta,No consta,No consta,CALLE REAL 6
SUB-JA-2022-199392,JUDICIAL EN VÍA DE APREMIO,1437 0000 05 0504 17,2023-08-10,2023-08-30,118013.04,0,BOE-B-2023-23348,180436.0,0.0,0.0,3608.72,9021.8,"*URBANA.- Vivienda de una sola planta, sita en la calle Veredón de los Frailes, donde se encuentra señalada con el número ciento ochenta y ciento ochenta y dos, situada en término de Córdoba, Barriada de Villarrubia. Tiene entrada por el número ciento ochenta. Tiene una superficie total construida de 121,55 m2 .
          Finca nº 22.645, inscrita en el Registro de la Propiedad nº 5 de Córdoba, Al Tomo 1.198, Libro 338, Folio 1.245, Inscripción 5ª.","CALLE VEREDÓN DE LOS FRAILES, Nº 180-182",14710,CÓRDOBA,CÓRDOBA,Sí,No consta,No consta,No consta,No consta,No consta,"CALLE VEREDÓN DE LOS FRAILES, Nº 180"
